r(0,50057,4,3,75)
r(4,20022,4,3,76)
r(14,60023,4,3,77)
r(1,20036,4,3,78)
r(0,50057,4,3,79)
r(1,20036,4,3,80)
r(19,90009,4,3,81)
r(11,50055,4,3,82)
r(3,50054,4,3,83)
r(0,50057,4,3,84)
r(13,80019,4,3,85)
r(15,0,4,3,86)
r(8,20032,4,3,87)
r(1,20036,4,3,88)
r(0,50057,4,3,89)
r(0,50057,4,3,90)
r(16,90004,4,3,91)
r(14,60023,4,3,92)
r(0,50057,4,3,93)
r(12,50051,4,3,94)
r(16,90004,4,3,95)
r(16,90004,4,3,96)
r(1,20036,4,3,97)
r(0,50057,4,3,98)
r(1,20036,4,3,99)
w(1,40063,4,6,150)
w(5,40064,4,6,151)
w(1,40065,4,6,152)
w(3,40066,4,6,153)
w(13,40067,4,6,154)
w(15,40068,4,6,155)
w(3,40069,4,6,156)
w(4,40070,4,6,157)
w(0,40071,4,6,158)
w(0,40072,4,6,159)
w(0,40073,4,6,160)
w(1,40074,4,6,161)
w(0,40075,4,6,162)
w(2,40076,4,6,163)
w(1,40077,4,6,164)
w(15,40078,4,6,165)
w(14,40079,4,6,166)
w(3,40080,4,6,167)
w(17,40081,4,6,168)
w(12,40082,4,6,169)
w(0,40083,4,6,170)
w(0,40084,4,6,171)
w(3,40085,4,6,172)
w(0,40086,4,6,173)
w(7,40087,4,6,174)
r(8,20080,4,7,175)
r(0,40086,4,7,176)
r(11,20086,4,7,177)
r(0,40086,4,7,178)
r(1,40077,4,7,179)
r(13,40067,4,7,180)
r(1,40077,4,7,181)
r(2,40076,4,7,182)
r(0,40086,4,7,183)
w(3,40088,4,7,184)
w(4,40089,4,7,185)
w(14,40090,4,7,186)
w(0,40091,4,7,187)
w(0,40092,4,7,188)
w(14,40093,4,7,189)
w(6,40094,4,7,190)
w(8,40095,4,7,191)
w(10,40096,4,7,192)
w(9,40097,4,7,193)
w(3,40098,4,7,194)
w(1,40099,4,7,195)
w(1,40100,4,7,196)
w(0,40101,4,7,197)
w(1,40102,4,7,198)
w(1,40103,4,7,199)
w(3,40127,4,10,250)
w(13,40128,4,10,251)
w(2,40129,4,10,252)
w(10,40130,4,10,253)
w(1,40131,4,10,254)
w(1,40132,4,10,255)
w(2,40133,4,10,256)
w(1,40134,4,10,257)
w(0,40135,4,10,258)
w(7,40136,4,10,259)
w(15,40137,4,10,260)
w(7,40138,4,10,261)
w(13,40139,4,10,262)
w(0,40140,4,10,263)
w(3,40141,4,10,264)
w(15,40142,4,10,265)
w(4,40143,4,10,266)
w(1,40144,4,10,267)
w(9,40145,4,10,268)
w(0,40146,4,10,269)
w(0,40147,4,10,270)
w(8,40148,4,10,271)
w(2,40149,4,10,272)
w(5,40150,4,10,273)
w(1,40151,4,10,274)
r(6,70135,4,12,300)
r(3,40141,4,12,301)
r(1,70152,4,12,302)
r(12,30155,4,12,303)
r(17,40081,4,12,304)
r(6,70135,4,12,305)
r(17,40081,4,12,306)
r(2,30157,4,12,307)
r(1,70152,4,12,308)
r(1,70152,4,12,309)
r(1,70152,4,12,310)
r(2,30157,4,12,311)
r(13,40139,4,12,312)
r(9,30154,4,12,313)
r(6,70135,4,12,314)
